Player,X,Y,Command,Left,Right,Up,Down,A,B,Y_btn,L,R
6,205,192,!v+!>,0,1,0,1,0,0,0,0,0
6,205,192,>+Y,0,0,0,0,0,0,0,0,0
6,205,192,-,0,1,0,0,0,0,1,0,0
6,205,192,!>+!Y,0,1,0,0,0,0,1,0,0
6,205,192,None,0,0,0,0,0,0,0,0,0
6,205,192,>+^+B,0,1,1,0,0,1,0,0,0
6,205,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
6,205,192,None,0,0,0,0,0,0,0,0,0
6,205,192,>+^+B,0,1,1,0,0,1,0,0,0
6,205,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
6,205,192,None,0,0,0,0,0,0,0,0,0
6,205,192,-,1,0,0,0,0,0,0,0,0
6,205,192,!<,1,0,0,0,0,0,0,0,0
6,205,192,v+<,0,0,0,0,0,0,0,0,0
6,205,192,-,1,0,0,1,0,0,0,0,0
6,205,192,!v+!<,1,0,0,1,0,0,0,0,0
6,205,192,v,0,0,0,0,0,0,0,0,0
6,205,192,-,0,0,0,1,0,0,0,0,0
6,205,192,!v,0,0,0,1,0,0,0,0,0
6,205,192,v+>,0,0,0,0,0,0,0,0,0
6,205,192,-,0,1,0,1,0,0,0,0,0
6,205,192,!v+!>,0,1,0,1,0,0,0,0,0
6,205,192,>+Y,0,0,0,0,0,0,0,0,0
6,205,192,-,0,1,0,0,0,0,1,0,0
6,205,192,!>+!Y,0,1,0,0,0,0,1,0,0
6,205,192,None,0,0,0,0,0,0,0,0,0
6,205,192,>+^+B,0,1,1,0,0,1,0,0,0
6,205,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
6,205,192,None,0,0,0,0,0,0,0,0,0
6,205,192,>+^+B,0,1,1,0,0,1,0,0,0
6,205,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
6,239,192,None,0,0,0,0,0,0,0,0,0
6,205,192,-,1,0,0,0,0,0,0,0,0
6,205,192,!<,1,0,0,0,0,0,0,0,0
6,205,192,v+<,0,0,0,0,0,0,0,0,0
6,205,192,-,1,0,0,1,0,0,0,0,0
6,205,192,!v+!<,1,0,0,1,0,0,0,0,0
6,205,192,v,0,0,0,0,0,0,0,0,0
6,205,192,-,0,0,0,1,0,0,0,0,0
6,205,192,!v,0,0,0,1,0,0,0,0,0
6,205,192,v+>,0,0,0,0,0,0,0,0,0
6,205,192,-,0,1,0,1,0,0,0,0,0
6,205,192,!v+!>,0,1,0,1,0,0,0,0,0
6,205,192,>+Y,0,0,0,0,0,0,0,0,0
6,205,192,-,0,1,0,0,0,0,1,0,0
6,205,192,!>+!Y,0,1,0,0,0,0,1,0,0
6,205,192,None,0,0,0,0,0,0,0,0,0
6,205,192,-,0,1,0,0,0,0,0,0,0
6,205,192,!>,0,1,0,0,0,0,0,0,0
6,205,192,v+>,0,0,0,0,0,0,0,0,0
6,205,192,-,0,1,0,1,0,0,0,0,0
6,239,192,!v+!>,0,1,0,1,0,0,0,0,0
6,239,192,v,0,0,0,0,0,0,0,0,0
6,205,192,-,0,0,0,1,0,0,0,0,0
6,205,192,!v,0,0,0,1,0,0,0,0,0
6,205,192,v+<,0,0,0,0,0,0,0,0,0
6,205,192,-,1,0,0,1,0,0,0,0,0
6,205,192,!v+!<,1,0,0,1,0,0,0,0,0
6,205,192,<+Y,0,0,0,0,0,0,0,0,0
6,205,192,-,1,0,0,0,0,0,1,0,0
6,205,192,!<+!Y,1,0,0,0,0,0,1,0,0
6,205,192,None,0,0,0,0,0,0,0,0,0
6,205,192,-,0,1,0,0,0,0,0,0,0
6,205,192,!>,0,1,0,0,0,0,0,0,0
6,205,192,v+>,0,0,0,0,0,0,0,0,0
6,205,192,-,0,1,0,1,0,0,0,0,0
6,239,192,!v+!>,0,1,0,1,0,0,0,0,0
6,239,192,v,0,0,0,0,0,0,0,0,0
6,205,192,-,0,0,0,1,0,0,0,0,0
6,205,192,!v,0,0,0,1,0,0,0,0,0
6,239,192,v+<,0,0,0,0,0,0,0,0,0
6,239,192,-,1,0,0,1,0,0,0,0,0
6,205,192,!v+!<,1,0,0,1,0,0,0,0,0
6,205,192,<+Y,0,0,0,0,0,0,0,0,0
6,205,192,-,1,0,0,0,0,0,1,0,0
6,205,192,!<+!Y,1,0,0,0,0,0,1,0,0
6,205,192,None,0,0,0,0,0,0,0,0,0
6,205,192,-,0,1,0,0,0,0,0,0,0
6,205,192,!>,0,1,0,0,0,0,0,0,0
6,205,192,v+>,0,0,0,0,0,0,0,0,0
6,205,192,-,0,1,0,1,0,0,0,0,0
6,239,192,!v+!>,0,1,0,1,0,0,0,0,0
6,239,192,v,0,0,0,0,0,0,0,0,0
6,205,192,-,0,0,0,1,0,0,0,0,0
6,205,192,!v,0,0,0,1,0,0,0,0,0
6,205,192,v+<,0,0,0,0,0,0,0,0,0
6,205,192,-,1,0,0,1,0,0,0,0,0
6,205,192,!v+!<,1,0,0,1,0,0,0,0,0
6,205,192,<+Y,0,0,0,0,0,0,0,0,0
6,205,192,-,1,0,0,0,0,0,1,0,0
6,205,192,!<+!Y,1,0,0,0,0,0,1,0,0
6,205,192,None,0,0,0,0,0,0,0,0,0
6,205,192,>+^+B,0,1,1,0,0,1,0,0,0
6,205,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
6,205,192,None,0,0,0,0,0,0,0,0,0
6,205,192,<,1,0,0,0,0,0,0,0,0
6,205,192,!<,1,0,0,0,0,0,0,0,0
6,205,192,None,0,0,0,0,0,0,0,0,0
6,205,192,>+^+B,0,1,1,0,0,1,0,0,0
6,205,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
6,205,192,None,0,0,0,0,0,0,0,0,0
6,205,192,>+^+B,0,1,1,0,0,1,0,0,0
6,205,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
6,205,192,None,0,0,0,0,0,0,0,0,0
6,205,192,-,0,1,0,0,0,0,0,0,0
6,205,192,!>,0,1,0,0,0,0,0,0,0
6,205,192,v+>,0,0,0,0,0,0,0,0,0
6,205,192,-,0,1,0,1,0,0,0,0,0
6,205,192,!v+!>,0,1,0,1,0,0,0,0,0
6,205,192,v,0,0,0,0,0,0,0,0,0
6,205,192,-,0,0,0,1,0,0,0,0,0
6,205,192,!v,0,0,0,1,0,0,0,0,0
6,240,192,v+<,0,0,0,0,0,0,0,0,0
6,240,192,-,1,0,0,1,0,0,0,0,0
6,205,192,!v+!<,1,0,0,1,0,0,0,0,0
6,205,192,<+Y,0,0,0,0,0,0,0,0,0
6,205,192,-,1,0,0,0,0,0,1,0,0
6,205,192,!<+!Y,1,0,0,0,0,0,1,0,0
6,205,192,None,0,0,0,0,0,0,0,0,0
6,205,192,-,0,1,0,0,0,0,0,0,0
6,205,192,!>,0,1,0,0,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,206,192,!v+!>,0,1,0,1,0,0,0,0,0
6,206,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,206,192,!v+!<,1,0,0,1,0,0,0,0,0
6,206,192,<+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,1,0,0
6,206,192,!<+!Y,1,0,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,0,0,0
6,206,192,!<,1,0,0,0,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,240,192,!v+!<,1,0,0,1,0,0,0,0,0
6,240,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,206,192,!v+!>,0,1,0,1,0,0,0,0,0
6,206,192,>+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,1,0,0
6,206,192,!>+!Y,0,1,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,>+^+B,0,1,1,0,0,1,0,0,0
6,206,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,0,0,0
6,206,192,!<,1,0,0,0,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,206,192,!v+!<,1,0,0,1,0,0,0,0,0
6,206,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,206,192,!v+!>,0,1,0,1,0,0,0,0,0
6,206,192,>+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,1,0,0
6,206,192,!>+!Y,0,1,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,0,0,0
6,206,192,!<,1,0,0,0,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,240,192,!v+!<,1,0,0,1,0,0,0,0,0
6,240,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,206,192,!v+!>,0,1,0,1,0,0,0,0,0
6,206,192,>+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,1,0,0
6,206,192,!>+!Y,0,1,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,>+^+B,0,1,1,0,0,1,0,0,0
6,206,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,0,0,0
6,206,192,!<,1,0,0,0,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,240,192,!v+!<,1,0,0,1,0,0,0,0,0
6,240,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,206,192,!v+!>,0,1,0,1,0,0,0,0,0
6,206,192,>+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,1,0,0
6,206,192,!>+!Y,0,1,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,0,0,0
6,206,192,!>,0,1,0,0,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,240,192,!v+!>,0,1,0,1,0,0,0,0,0
6,240,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
6,240,192,v+<,0,0,0,0,0,0,0,0,0
6,240,192,-,1,0,0,1,0,0,0,0,0
6,206,192,!v+!<,1,0,0,1,0,0,0,0,0
6,206,192,<+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,1,0,0
6,206,192,!<+!Y,1,0,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,>+^+B,0,1,1,0,0,1,0,0,0
6,206,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,0,0,0
6,206,192,!<,1,0,0,0,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,206,192,!v+!<,1,0,0,1,0,0,0,0,0
6,206,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,206,192,!v+!>,0,1,0,1,0,0,0,0,0
6,206,192,>+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,1,0,0
6,206,192,!>+!Y,0,1,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,0,0,0
6,206,192,!<,1,0,0,0,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,240,192,!v+!<,1,0,0,1,0,0,0,0,0
6,240,192,v,0,0,0,0,0,0,0,0,0
6,240,192,-,0,0,0,1,0,0,0,0,0
6,240,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,206,192,!v+!>,0,1,0,1,0,0,0,0,0
6,206,192,>+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,1,0,0
6,206,192,!>+!Y,0,1,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,0,0,0
6,206,192,!<,1,0,0,0,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,291,192,!v+!<,1,0,0,1,0,0,0,0,0
6,291,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,206,192,!v+!>,0,1,0,1,0,0,0,0,0
6,206,192,>+Y,0,0,0,0,0,0,0,0,0
6,258,192,-,0,1,0,0,0,0,1,0,0
6,258,192,!>+!Y,0,1,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,258,192,-,0,1,0,0,0,0,0,0,0
6,258,192,!>,0,1,0,0,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,258,192,!v+!>,0,1,0,1,0,0,0,0,0
6,258,192,v,0,0,0,0,0,0,0,0,0
6,240,192,-,0,0,0,1,0,0,0,0,0
6,240,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,206,192,!v+!<,1,0,0,1,0,0,0,0,0
6,206,192,<+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,1,0,0
6,206,192,!<+!Y,1,0,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,0,0,0
6,206,192,!>,0,1,0,0,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,240,192,!v+!>,0,1,0,1,0,0,0,0,0
6,240,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
6,240,192,v+<,0,0,0,0,0,0,0,0,0
6,240,192,-,1,0,0,1,0,0,0,0,0
6,206,192,!v+!<,1,0,0,1,0,0,0,0,0
6,206,192,<+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,1,0,0
6,206,192,!<+!Y,1,0,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,0,0,0
6,206,192,!>,0,1,0,0,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,240,192,!v+!>,0,1,0,1,0,0,0,0,0
6,240,192,v,0,0,0,0,0,0,0,0,0
6,240,192,-,0,0,0,1,0,0,0,0,0
6,240,192,!v,0,0,0,1,0,0,0,0,0
6,240,192,v+<,0,0,0,0,0,0,0,0,0
6,240,192,-,1,0,0,1,0,0,0,0,0
6,240,192,!v+!<,1,0,0,1,0,0,0,0,0
6,240,192,<+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,1,0,0
6,206,192,!<+!Y,1,0,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,0,0,0
6,206,192,!>,0,1,0,0,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,240,192,!v+!>,0,1,0,1,0,0,0,0,0
6,240,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,206,192,!v+!<,1,0,0,1,0,0,0,0,0
6,206,192,<+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,1,0,0
6,206,192,!<+!Y,1,0,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,0,0,0
6,206,192,!<,1,0,0,0,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,240,192,!v+!<,1,0,0,1,0,0,0,0,0
6,240,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,206,192,!v+!>,0,1,0,1,0,0,0,0,0
6,206,192,>+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,1,0,0
6,206,192,!>+!Y,0,1,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,0,0,0
6,206,192,!>,0,1,0,0,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,240,192,!v+!>,0,1,0,1,0,0,0,0,0
6,240,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,206,192,!v+!<,1,0,0,1,0,0,0,0,0
6,206,192,<+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,1,0,0
6,206,192,!<+!Y,1,0,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,0,0,0
6,206,192,!>,0,1,0,0,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,240,192,!v+!>,0,1,0,1,0,0,0,0,0
6,240,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,206,192,!v+!<,1,0,0,1,0,0,0,0,0
6,206,192,<+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,1,0,0
6,206,192,!<+!Y,1,0,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,>+^+B,0,1,1,0,0,1,0,0,0
6,206,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,>+^+B,0,1,1,0,0,1,0,0,0
6,206,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,0,0,0
6,206,192,!>,0,1,0,0,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,206,192,!v+!>,0,1,0,1,0,0,0,0,0
6,206,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,206,192,!v+!<,1,0,0,1,0,0,0,0,0
6,206,192,<+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,1,0,0
6,206,192,!<+!Y,1,0,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,0,0,0
6,206,192,!<,1,0,0,0,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,240,192,!v+!<,1,0,0,1,0,0,0,0,0
6,240,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,206,192,!v+!>,0,1,0,1,0,0,0,0,0
6,206,192,>+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,1,0,0
6,206,192,!>+!Y,0,1,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,>+^+B,0,1,1,0,0,1,0,0,0
6,206,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,240,192,-,0,1,0,0,0,0,0,0,0
6,240,192,!>,0,1,0,0,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,206,192,!v+!>,0,1,0,1,0,0,0,0,0
6,206,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,206,192,!v+!<,1,0,0,1,0,0,0,0,0
6,206,192,<+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,1,0,0
6,206,192,!<+!Y,1,0,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,0,0,0
6,206,192,!>,0,1,0,0,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,240,192,!v+!>,0,1,0,1,0,0,0,0,0
6,240,192,v,0,0,0,0,0,0,0,0,0
6,240,192,-,0,0,0,1,0,0,0,0,0
6,240,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,206,192,!v+!<,1,0,0,1,0,0,0,0,0
6,206,192,<+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,1,0,0
6,206,192,!<+!Y,1,0,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,0,0,0
6,206,192,!>,0,1,0,0,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,240,192,!v+!>,0,1,0,1,0,0,0,0,0
6,240,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,206,192,!v+!<,1,0,0,1,0,0,0,0,0
6,206,192,<+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,1,0,0
6,206,192,!<+!Y,1,0,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,0,0,0
6,206,192,!<,1,0,0,0,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,240,192,!v+!<,1,0,0,1,0,0,0,0,0
6,240,192,v,0,0,0,0,0,0,0,0,0
6,240,192,-,0,0,0,1,0,0,0,0,0
6,240,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,206,192,!v+!>,0,1,0,1,0,0,0,0,0
6,206,192,>+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,1,0,0
6,206,192,!>+!Y,0,1,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,0,0,0
6,206,192,!<,1,0,0,0,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,240,192,!v+!<,1,0,0,1,0,0,0,0,0
6,240,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,240,192,!v+!>,0,1,0,1,0,0,0,0,0
6,240,192,>+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,1,0,0
6,206,192,!>+!Y,0,1,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,0,0,0
6,206,192,!<,1,0,0,0,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,240,192,!v+!<,1,0,0,1,0,0,0,0,0
6,240,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
6,206,192,v+>,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,1,0,0,0,0,0
6,206,192,!v+!>,0,1,0,1,0,0,0,0,0
6,206,192,>+Y,0,0,0,0,0,0,0,0,0
6,206,192,-,0,1,0,0,0,0,1,0,0
6,206,192,!>+!Y,0,1,0,0,0,0,1,0,0
6,206,192,None,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,0,0,0,0,0,0
6,206,192,!<,1,0,0,0,0,0,0,0,0
6,206,192,v+<,0,0,0,0,0,0,0,0,0
6,206,192,-,1,0,0,1,0,0,0,0,0
6,240,192,!v+!<,1,0,0,1,0,0,0,0,0
6,240,192,v,0,0,0,0,0,0,0,0,0
6,206,192,-,0,0,0,1,0,0,0,0,0
6,206,192,!v,0,0,0,1,0,0,0,0,0
